id,object_id,school,type_of_school,region,province,legislative,division,municipality,district,barangay,total_enrollees,total_instructors,color_code,gps_source,count,school_type,color_zone,annual_per_capita_poverty_threshold_2018,poverty_incidence_among_families,population_as_of_may_2020,unemployment_rate_per_region
110541,9979,LAGUNA ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,LAGUNA,220,7,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301648,9980,PORFIRIO COMIA MNHS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,BARCENAGA,1552,36,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110545,9981,B. AGUILON ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,MOTODERAZO,176,7,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110542,9982,MACANGAS ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,BAYANI,16,2,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110539,9983,JUAN LUNA MES,MOTHER SCHOOL,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,PINAGSABANGAN II,396,12,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110535,9984,PORFIRIO G. COMIA MES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,BARCENAGA,977,29,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
170008,9985,DAO ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,DAO,192,5,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110548,9986,SANTIAGO GARONG MS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,SAN AGUSTIN,365,13,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110536,9987,MANUEL R. MARCOS SR. ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,BAYANI,379,11,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110544,9988,MALINAO ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,NAUJAN,NAUJAN WEST,MALINAO,261,8,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110563,9989,PILI ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN EAST,PILI,507,14,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301644,9991,NABUSLOT NATIONAL HIGH SCHOOL,MOTHER SCHOOL,REGION IVB,ORIENTAL MINDORO,2ND,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN EAST,NABUSLOT,1805,32,RED,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301647,9992,PILI NHS,MOTHER SCHOOL,REGION IVB,ORIENTAL MINDORO,2ND,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN EAST,PILI,624,13,YELLOW,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301649,9993,QUINABIGAN NHS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,2ND,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN EAST,QUINABIGAN,816,11,RED,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110561,9995,NATIVIDAD DE JOYA MS (GUINHAWA),SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN EAST,GUINHAWA,300,11,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301650,9996,RANZO NHS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,2ND,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN EAST,RANZO,161,7,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110558,9997,J.MORENTE SR. MEM. PILOT SCH.,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,2ND,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN EAST,ZONE IV,1874,52,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110565,9998,RANZO ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,2ND,ORIENTAL MINDORO,PUERTO GALERA,PINAMALAYAN EAST,RANZO,223,4,GOLD,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110559,9999,LUMAMBAYAN ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN EAST,LUMAMBAYAN,396,15,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301646,10000,PAMBISAN NHS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,2ND,ORIENTAL MINDORO,PINAMALAYAN,PINAMALAYAN WEST,PAMBISAN,590,16,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110600,10001,PANIKIHAN ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,POLA,POLA,PANIKIHAN,206,8,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301627,10002,DOMINGO YU CHU NHS,MOTHER SCHOOL,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,POLA,POLA,MALUANLUAN,1127,18,RED,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301627,10003,DOMINGO YU CHU NHS,MOTHER SCHOOL,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,POLA,POLA,MALUANLUAN,1127,18,RED,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110601,10004,POLA CS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,POLA,POLA,ZONE II,714,21,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
309004,10006,PUERTO GALERA NHS,MOTHER SCHOOL,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,PUERTO GALERA,PUERTO GALERA,POBLACION,1413,27,GOLD,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110635,10007,LUCIO SUAREZ SR. MS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,2ND,ORIENTAL MINDORO,ROXAS,ROXAS,ODIONG,465,12,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110663,10008,TACLIGAN ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SAN TEODORO,SAN TEODORO,TACLIGAN,420,12,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110662,10009,SAN TEODORO CS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SAN TEODORO,SAN TEODORO,POBLACION,536,22,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110661,10010,SAN RAFAEL ELEMENTARY SCHOOL,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SAN TEODORO,SAN TEODORO,CALSAPA,161,4,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110658,10011,LUMANGBAYAN ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SAN TEODORO,SAN TEODORO,LUMANGBAYAN,350,12,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301653,10012,SAN TEODORO NHS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SAN TEODORO,SAN TEODORO,BIGAAN,750,17,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110656,10013,CALSAPA ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SAN TEODORO,SAN TEODORO,CALSAPA,198,11,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110683,10014,SOCORRO CS,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SOCORRO,SOCORRO,ZONE IV,1002,30,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301634,10015,LEUTEBORO NATIONAL HIGH SCHOOL,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SOCORRO,SOCORRO,LEUTEBORO,1727,23,RED,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110669,10016,CATININGAN ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SOCORRO,SOCORRO,CATININGAN,287,8,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110675,10017,LEUTEBORO ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,SOCORRO,SOCORRO,LEUTEBORO,455,15,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110706,10018,SAN CRISTOBAL ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,VICTORIA,VICTORIA,SAN CRISTOBAL,97,4,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
301613,10019,AURELIO ARAGO MNHS,MOTHER SCHOOL,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,VICTORIA,VICTORIA,LEIDO,1592,25,RED,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
110704,10020,PAKYAS ES,SCHOOL WITH NO ANNEXES,REGION IVB,ORIENTAL MINDORO,1ST,ORIENTAL MINDORO,VICTORIA,VICTORIA,PAKYAS,515,13,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,24470.4551,7.301963519,908339,7.255895901
170501,10021,BARAKBARAKAN ES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PALAWAN,BATARAZA,BATARAZA DISTRICT I,SANDOVAL,120,1,RED,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
309115,10022,SUMBILING NHS (RIO TUBA NHS - SUMBILING BRGY. HS),SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PALAWAN,BATARAZA,BATARAZA DISTRICT II,SUMBILING,277,6,YELLOW,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
110848,10023,SAPA ES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PALAWAN,BATARAZA,BATARAZA DISTRICT II,SAPA,185,5,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
110845,10024,RIO TUBA CENTRAL SCHOOL,MOTHER SCHOOL,REGION IVB,PALAWAN,2ND,PALAWAN,BATARAZA,BATARAZA DISTRICT II,RIO TUBA,984,20,YELLOW,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111467,10025,EAST CENTRAL SCHOOL,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA I DISTRICT,MODEL,2877,48,RED,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
301793,10026,SAN JOSE NHS,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA I DISTRICT,SAN JOSE,1438,22,RED,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111468,10027,GREGORIO OQUENDO MES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA I DISTRICT,MILAGROSA,737,17,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111471,10028,WEST CS,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA I DISTRICT,LIWANAG,622,19,BLUE,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
301789,10029,MANGINGISDA NHS,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA I DISTRICT,MANGINGISDA,462,9,GOLD,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
309301,10030,PALAWAN NATIONAL SCHOOL,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA I DISTRICT,MODEL,5953,113,GOLD,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111470,10031,PUERTO PRINCESA PILOT ES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA I DISTRICT,MAGKAKAIBIGAN,2980,54,GOLD,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111491,10032,SAN PEDRO CS,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA II DISTRICT,SAN PEDRO,1437,24,RED,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111498,10033,TAGBUROS ES - APLAYA PS,ANNEX OR EXTENSION SCHOOLS,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA II DISTRICT,TAGBUROS,564,8,RED,GPS PINNING (2012),1,0,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111501,10034,TINIGUIBAN ES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA II DISTRICT,TINIGUIBAN,1321,24,GOLD,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111485,10035,MATEO JAGMIS MES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA II DISTRICT,SAN MIGUEL,1574,31,YELLOW,GPS PINNING (2012),1,1,HOT COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111497,10036,TAGBUROS ES,MOTHER SCHOOL,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA II DISTRICT,TAGBUROS,371,13,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111494,10037,STA. LOURDES ES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA II DISTRICT,STA LOURDES,696,14,YELLOW,GPS PINNING (2012),1,1,COOL COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111528,10038,SALVACION CES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA III DISTRICT,SALVACION,210,7,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111507,10039,BAHILE ES,SCHOOL WITH NO ANNEXES,REGION IVB,PALAWAN,2ND,PUERTO PRINCESA CITY,PUERTO PRINCESA CITY,PUERTO PRINCESA III DISTRICT,BAHILE,463,11,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,23424.6647,8.212028646,1246673,7.255895901
111630,10040,CAMALIG NORTH CS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG NORTH,SALUGAN,1416,40,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301861,10041,PARIAAN NHS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG NORTH,PARIAAN,330,11,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111633,10042,LIBOD ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG NORTH,LIBOD,407,11,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111625,10043,ANOLING ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG NORTH,TAGAYTAY,449,11,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301812,10044,BARIW NHS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG NORTH,BARIW,654,14,YELLOW,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111635,10045,PALANOG ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG NORTH,PALANOG,498,13,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111626,10046,BARIW ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG NORTH,BARIW,505,13,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111653,10047,TALADONG ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG SOUTH,TALADONG,389,13,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111651,10048,TAGAYTAY ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG SOUTH,TAGAYTAY,148,7,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111642,10049,COMUN ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG SOUTH,COMUN,290,10,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301819,10050,CAGUIBA NHS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG SOUTH,CAGUIBA,320,7,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111647,10051,MANINILA ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG SOUTH,MANINILA,188,8,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301823,10052,ILAWOD HS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,CAMALIG,CAMALIG SOUTH,ILAWOD,802,16,YELLOW,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301841,10053,MALABOG NHS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,DARAGA LOCSIN,DARAGA NORTH,SALVACION,1477,40,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301832,10054,LACAG NHS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,2ND,ALBAY,DARAGA LOCSIN,DARAGA SOUTH,LACAG,408,10,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301849,10055,MARCIAL O. RANOLA MEM. HS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,SAN FRANCISCO,4039,88,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111720,10056,TRAVESIA ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,TRAVESIA,1161,35,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111710,10057,GUINOBATAN EAST CS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,IRAYA,2054,40,GOLD,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111714,10058,MANASES OLAYBAL MEM. ES (SINUNGTAN),SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,SINUNGTAN,195,6,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111711,10059,INASCAN ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,INASCAN,221,7,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111705,10060,BATBAT ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,BATBAT,221,7,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111707,10061,BUBULUSAN ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,BUBULUSAN,205,9,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301851,10062,MASARAWAG NHS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,MASARAWAG,644,20,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
172503,10063,SAN JOSE ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,SAN JOSE,47,1,YELLOW,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111717,10064,MULADBUCAD ES,MOTHER SCHOOL,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN EAST,MULADBUCAD PEQUEÑO,324,17,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111727,10065,GUINOBATAN WEST CS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN WEST,CALZADA,1230,33,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111722,10066,BINOGSACAN ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN WEST,LOWER BINOGSACAN,516,14,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301850,10067,LOWER BINOGSACAN HS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN WEST,LOWER BINOGSACAN,517,10,GOLD,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111733,10068,MAURARO ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN WEST,MAURARO,781,16,YELLOW,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111725,10069,DONA IRENE ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN WEST,GUMIAN SINUNGTAN,92,9,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111734,10070,MORERA ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN WEST,MORERA,80,4,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
111735,10071,ONGO ES,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN WEST,ONGO,110,5,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
301842,10072,MALIPO NHS,SCHOOL WITH NO ANNEXES,REGION V,ALBAY,3RD,ALBAY,GUINOBATAN,GUINOBATAN WEST,MALIPO,583,15,BLUE,GPS PINNING (2012),1,1,COOL COLOR ZONE,24902.23711,14.95525504,1374768,9.510663081
